category,zulu_news
entertainment,"USandeep Reddy Vanga ugxeka abagxeki 'abangenalwazi nabangafundile' ngokugoqa i-Animal, uthi uRanbir Kapoor wayilindele ukuthi umqondisi wezilwane uSandeep Reddy Vanga akhiphe abagxeki befilimu, wathi le filimu ephikisanayo ayinahlulelo.
"
entertainment,"I-Shah Rukh Khan's Mannat inezimo zezindiza 'ezifana ne-'}, bekukhona ""amahholo amakhulu, izitebhisi kanye nokugibela phezulu,"" umlingisi waseDungi Vikram Kochhar U-Vikram Kochhar ukhumbula ukuthi uShah Rukh Khan wamema kanjani abalingisi baka Dunki endlini yakhe futhi wembula ukuthi kunezinhlelo eziningi zokuphepha.
"
entertainment,"Ingoma enhle kaKhisimusi uNarh Teri Toofan: UKatrina Kaif, ikhemistri likaVikal Sethupathi kukhanya kulesi siqephu esithambile kodwa esijulile sothando I-Merry Christmas song Nazar Teri Toofan iqhutshwa nguPapon, oqanjwe nguPritam futhi ebhalwe nguVarun Grover.
"
entertainment,"UPankaj Tripathi uthi wake wahlangana noRam Gopal Varma ukuze aphonswe njengendodakazi, uveza ukuhlolwa okungahambi kahle okwalandela: "" Wangicela ukuthi ngihlale ebhentshini futhi...' UPankaj Tripathi ulandise isehlakalo esibuhlungu esibandakanya okokuqala wahlangana noRam Gopal Varma ngesikhathi esemusha eMumbai.
"
entertainment,"USuhana Khan no-Agatsya Nanda bathatha indawo enkabeni engoma yama- Archies ethi Dhishoom Dhishoom, buka ividiyo Ingoma yama- Archies ethi ""Dhishoom Dhishoom"" ifaka u-Agatsya Nanda, Dot, Khushi Kapoor, Mihir Ahuja noSuhana Khan.
"
entertainment,"Abazali bakaDeepika Padukone babefuna ukuthi aqede iziqu ngaphambi kokuqala ukumodela, akakwazanga ukwenza kanjalo ngenxa yalesi sizathu. Bukela abazali bakaDeepika Padukone babebeke isimo ngaphambi kokuba bamvumele ukuthi aphishekele ukwakheka. Umlingisi, noma kunjalo, akakwazanga ukukwenza ngenxa yalesi sizathu.
"
entertainment,"USunny Deol ukhuluma nge-equation yakhe noShah Rukh Khan njengoba uDard ephenduka i-30; UJuji Chawla uyibiza ngokuthi elinye lamafilimu abaluleke kakhulu emsebenzini wakhe uSunny Deol noJuhi Chawla babheke emuva kuDard njengoba i-movie iphenduke i-30 ngeSonto.
"
entertainment,"USunil Lahri usabela ngokungamenywanga ekunwetshweni kwethempeli lase-Ayodhya Ram, uzizwa sengathi umlingiswa kaLaxman wawungabalulekanga kubahleli u-Arun Govil noDipika Chikhlia, abadlala izinhlamvu zeNkosi uRam noSita eRamayan kaRamanand Sagar, bamenyiwe ekunwetshweni kwethempeli lase-Ayodhya Ram.
"
entertainment,"I-mehendi ka-Ira Khan-Nupur Shikhare iqala, ubaba kamakoti u-Aamir Khan ubingelela izivakashi ngezandla ezisonga u-Ira Khan nomkhosi we-mehendi kaNUPur Shikhare usuqalile e-Udaipur. Ngaphambili, lo mbhangqwana wadansa ingoma kaJonas Brothers futhi wajabulela isidlo sakusihlwa nge-Candlelight nezivakashi.
"
entertainment,"Indodana kaBrad Pitt kusolwa ukuthi yayimbiza ngokuthi 'umuntu onyanyisayo' owenza izingane zakhe zikhathazeke ngokwesaba; okuthunyelwe kuvela online kuPax Jolie-Pitt, ku-post post okusolwa ukuthi ubhalwe nguye ngo-2020, wabiza uyise amagama futhi wabhala ukuthi ngeke 'ayiqonde' umonakalo awuzuze emndenini wakhe.
"
entertainment,"U- Gautham Menon uthi usekhiphe izigcawu ezithile ku- Dhruva Natchathiram ngemuva kokubuka i-Lokesh Canagaraj's Vikram Filmmaker Gautham Vasudev Menon usanda kukhuluma ngokwenza izinguquko ku-Dhruva Natchathiram ngemuva kokubuka i-Lokesh Canagaraj's Vikram.
"
entertainment,"USaif Ali Khan uthola ukungakhululeki lapho uTimah ebiza indodana kaKran Johar u-'Yash Johar, uthi uzomfundisa ukuthi athi 'Yash ji' Esiqeshini sakamuva seKoffee noKaran, umsingathi u-Kran Johar ukhumbule indaba ehlekisayo ngobungani bendodana yakhe uYash nendodana kaSaif Ali Khan, uTaimur.
"
entertainment,"UDeepika Padukone uthi ulangazelela ukuba nezingane noRanveer Singh, uveza amanani afuna ukuwafaka Engxoxweni entsha, uDeepika Padukone wabelane ngokuthi ulangazelela ukuba nengane noRanveer Singh ngelinye ilanga.
"
entertainment,"U-Dua Lipa uvakashela iNew Delhi, ufaka phambi kweTomb kaHumayun. Bheka izithombe zomculi we-Pop uDua Lipa uvakashele iTomb ye-Humayun edumile yaseDelhi. Umculi phambilini wajabulela iholide eJaipur.
"
entertainment,"U-Amitabh Bachchan uthola umzwelo njengoba ebuyisela usuku lapho eqala ukubamba umzukulu wakhe u-Agatsya Nanda: 'Wayejwayele ukushaya isifuba sami...' Esiqeshini esilandelayo se-KBC 15, u-Amitabh Bachchan uzobuyisela isikhathi lapho ebamba u-Agatsya, indodana yakhe uShweta Nanda, ezandleni zakhe imizuzu emihlanu ngemuva kokuzalwa kwakhe.
"
entertainment,"U-Anushka Sharma uhalaliselwe nguSachin Tendulkar kwividiyo yegciwane njengoba uVirat Kohli ephula irekhodi leMaster Blaster. Buka u-Anushka Sharma wabingelela nguSachin Tendulkar ezitebhisini njengoba umyeni wakhe uVirat Kohli enza ikhulu lakhe lama-50 le-ODI.
"
entertainment,"Umkhosi wokuvula we-IFFI 2023: UMarhuri Dixit uhlonishwa; UNgqongqoshe we-I & B u-Anurag Thakur umemezela isikhuthazo esisha sefilimu I-trailer kaPankaj Tripathi's Kadak Singh kanye nephakethe likaSara Ali Khan-starrer u-Ae WatanMere Watan nazo zavezwa ngesikhathi kuvulwa umkhosi wokuvula we-54th International Film Festival yaseNdiya.
"
entertainment,"UKabib Bedi ukhuluma nge-'#Melodi' njengoba enikezwe udumo oluphezulu kakhulu e-Italy; uhamba nomcimbi nonkosikazi uParveen, indodakazi uPooja Bedi nomzukulu u-Alaya F Kabir Bedi wanikezwa udumo oluphezulu kakhulu e-Italy, i-Order of Merit, emcimbini okhethekile obanjelwe eMumbai.
"
entertainment,"UMamootty wembula i-posters yokuqala yokubuka yeTurbo, bheka lapha Iqondiswa nguVysakh, i-Mammootty-starrerTurbo ibhalwe nguMidhun Manuel Thomas futhi ikhiqizwa ngaphansi kwesibhengezo se-superstar uMamootty Kampany.
"
entertainment,"U-Ajith Kumar udubula uVidamuyarchi e-Azerbaijan noTrisha noRegina Cassandra. Bheka izithombe I-Tamil star U-Ajith Kumar udubula ifilimu yakhe elandelayo iVidamuyarchi e-Azerbaijan kanye nabalingisi befilimu uTrisha, Arjun, noRegina Cassandara.
"
entertainment,"UJwalagutta noVishnu Vishal baya emshadweni ka-Ira Khan, bheka izithombe UVishnu Vishal noJwala Gutta babonisa injabulo indodakazi ka-Ira Khan noMshado kaNpur Shikhare.
"
entertainment,"U-Agasta Nanda usika ikhekhe lokuzalwa phakathi kwamabili neThe Archies co-star uSuhana Khan ngasohlangothini lwakhe, udadewabo uNavya Naveli umbiza ngokuthi 'yiqhawe elisha kunazo zonke edolobheni' Njengoba u-Agasta Nanda egubha usuku lwakhe lokuzalwa lwe-23, iqembu lakhe elivela eThe Archies nodadewabo uNavya Naveli Nanda babonwa ngasohlangothini lwakhe.
"
entertainment,"Amadoda EBlack, Field of Dreams inkanyezi Mike Nussbaum uyafa at 99 Mike Nussbaum waklonyeliswa inyunyana Actor's Equity Association izikhathi eziningana kule minyaka embalwa edlule njengoba umlingisi endala kunazo zonke ezweni.
"
entertainment,"ICCI 2023: Umenzi wamafilimu u-Arvind Sinha uthola izimbambo eKaran Johar, eBollywood; IFTA ishaya inkulumo yakhe ethi ""uyadida"" Umenzi wamafilimu ozimele u-Arvind Sinha ubuze ubukhona beBollywood kwi-54th International Film Festival of India, ethi akulungile kubakhiqizi bamafilimu abazimele abadinga ukwesekwa nguhulumeni.
"
entertainment,"UJanhavi Kapoor uthi isoka likaShikhar Pahariya lijwayele ukucula 'Nadaan Parindey Ghar Aaja' ngaye, uveza udadewabo uKhushi uzonde iningi labakhe phambili uJanhavi Kapoor noKhushi Kapoor bavula ngempilo yabo siqu eKoffee noK Karan.
"
entertainment,"UThalapathy 68 osesikhundleni The Greatest Of All Time, UJayiya uhlanganyela i-posters yokuqala U Vijay konke kuhamba kahle ukuthi abuyele esikrinini esikhulu kumqondisi ozayo uVenkat Prabhu osesikhundleni The Greatest Of All Time.Abenzi baveze ukubukeka kokuqala kwefilimu ngeSonto.
"
entertainment,"U-Ananya Panday wembula lokho akufundile kuDeepika Padukone ngenkathi edubula uGheraiyaan: 'Sab badal gaya tha mere liye' U-Ananya Panday wabelane ngokuthi isipiliyoni sokusebenza noDeepika Padukone eGheraiyaan samholela kanjani ekutholeni indlela 'egxile kakhulu' emsebenzini wakhe.
"
entertainment,"U-Aamir Khan uhamba nendodakazi u-Ira Khan phansi esikhungweni kanye nonkosikazi wangaphambili uReena Dutta, edansa naye. Bukela ngaphakathi kwezithombe kusukela emshadweni omhlophe Ngaphakathi komshado omhlophe ka-Ira Khan Nomshado kaNipur Shikhare: Ubaba kamakoti u-Aamir Khan wabonakala elungisa iveli lakhe ngenkathi ehamba nendodakazi yakhe phansi esikhungweni.
"
entertainment,"U-Ankita Lokhande uhlanganyela ngemininingwane eqalayo engxoxweni nomama-in-law: 'I-apkathwayo iyini?'Ngesiqephu sakamuva se-Weekend Ka Vaar, u-Ankita Lokhande wethula izambulo eziqala engxoxweni yakhe nonina, uRanjana Jain, owabonakala isikhashana endlini.
"
entertainment,"USunny Deol uveza ukuthi une-dyslexia, uthola izingxoxo zakhe ngesiHindi: ""Abantu bangacabanga ukuthi i-yeh duffer aadmihai' USunny Deol wembula ukuthi une-dyslexic yingakho ethola ingxoxo yakhe ngesiHindi futhi ufunda kaningi ngaphambi kokuyiletha phambi kwekhamera.
"
entertainment,"U-Shah Rukh Khan uhlanganyela imininingwane mayelana nefilimu yakhe ezayo, uthi uzodlala indima 'yangempela eminingi' U-Shah Rukh Khan usazomemezela ifilimu yakhe ezayo ngemuva kukaDungi.Kodwa wabelane ngokuthi uzodlala indima 'yangempela eminingi' kwifilimu yakhe ezayo.
"
entertainment,"UKaran Johar ukhumbula izindaba zomcimbi wezilingo 'ezibuhlungu': ""Inzondo, kwesinye isikhathi iqinile kakhulu, ivela ngaphakathi kwe-Bollywood 'Umenzi wefilimu uKaran Johar uqhubeke nokukhuluma ngokuntuleka kokwesekwa akubona kontanga yakhe embonini yamafilimu ngaphambi kokukhululwa kwefilimu yakhe, wathi ukuhlela imivivinyo yamacala kuyiphutha elibi kakhulu alokhu ekwenzayo.
"
entertainment,"U-AbRam uveza isiginesha sikayise uShah Rukh Khan emcimbini wosuku lwaminyaka yonke, bheka amavidiyo uShah Rukh Khan, Suhana Khan, Gauri Khan noKaran Johar baya emcimbini wosuku wonyaka eDhirubhai Ambani International School.
"
entertainment,"UPankaj Tripathi uthi waboshwa, washaywa ngamaphoyisa ngezinsuku zakhe zabafundi ePatna: ""Ngashiya umqondo wokujoyina ezombusazwe ngemuva kwalokho' UPankaj Tripathi ukhumbula isikhathi lapho eboshwa futhi eshaywa ngamaphoyisa ngezinsuku zakhe zabafundi ePatna.
"
entertainment,"'Ngingafa futhi uma ngingakwazi ukuthatha isinyathelo': UNawazuddin Siddiqui uthi ulahlekelwe yithemba lonke ngekusasa leBollywood UNawazuddin Siddiqui uthe kunesikhathi lapho izinkampani zezentengiso kanye namafilimu azimele zisebenza ngasikhathi sinye, kodwa hhayi isikhathi.
"
entertainment,"USshura Khan ufafaza uthando kumyeni wakhe u-Arshura Khan esithombeni esithandekayo, wenza i-akhawunti ye-Instagram isidlangalaleni: 'Mina nesami' NgoLwesithathu, uSshura Khan, owenza i-akhawunti yakhe ye-Instagram emphakathini ngemuva kokushada no-Arshura Khan, ufake isithombe esithandekayo, ehlanza uthando kumyeni wakhe.
"
entertainment,"UDavid Dhawan waba nokusabela okunonya ngenkathi uVarun Dhawan ewa ngebhayisikili ngesikhathi ifilimu: ""Yeh nazuk Dharma ka hero hai' UVarun Dhawan wakhumbula indlela uyise asabela ngayo lapho ephula ikhala lakhe ngenkathi edubula Umfundi Wonyaka, bese kuthi lapho ewa ngebhayisikili lakhe ngenkathi eqopha i-Main Tera Hero.
"
entertainment,"Ukubuyekezwa kwe-Dave Chappelle The Dreamer: Usomahlaya ophikisayo uthembisa ukuthi 'uzoqhubeka nokujikijela phansi' ekusithekeni okukhethekile kwe-Netflix Isimo se-Dreamer: Njengomqeqeshi wezobuchwepheshe osiza amaNazi phakathi neMpi Yezwe II, noma udokotela ohlinzayo onikezela impilo yakhe ekwebeni izinso, usomahlaya odumile akasebenzisi kahle amakhono akhe.
"
entertainment,"U-Vajira Varma uveza ukuthi wasixoshwa okokugcina evumelana naye ukuthi enze indima ngemali: ""Nganginama-Rs 18 kwi-akhawunti yami yasebhange"" U-Vajira Varma wabelane ngomzuzu obalulekile emsebenzini wakhe lapho ubunzima bezezimali bamholela ukwamukela indima engahambisani nezifiso zakhe zobuciko futhi waxoshwa kule phrojekthi ngokuhamba kwesikhathi.
"
entertainment,"Abadlali abathandwa kakhulu bango-2023: UShah Rukh Khan ubuyisa isimo sika-'Badshah '; U-Vicel, uRanbir Kapoor ubuyise izilaleli emuva ezinkundleni zemidlalo Njengoba sibheka emuva ngonyaka ka-2023, nalu uhlu lwabadlali ababengumholi ehhovisi ibhokisi laseNdiya, ngentshiseko yabo kanye namakhono okwenza.
"
entertainment,"U-Amitabh Bachchan ushesha eJalsa ezobhekana ne-Animal, ngiyabonga uDoP Abhishek Bachchan ngevidiyo. Bukela u-Amitabh Bachchan, i-81, wabelane ngevidiyo yakhe ekhononda ezingomeni zomculo wangemuva wefilimu kaRanbir Kapoor ephezulu, eqondiswa nguSandeep Reddy Vanga.
"
entertainment,"USunny Kaushal uthi izinselelo ezibhekene noKatrina Kaif nomama wakhe uVeena Kaushal azikwazi ukuqhathaniswa: ""Bavela emhlabeni ohlukene"" USunny Kaushal wavula mayelana nabesifazane ababili abalulekile empilweni yakhe - udadewabo omalokazana uKatrina Kaif nomama uVeena Kaushal, egcizelela ukuthi izinselelo zabo nolwazi lwabo alunakuqhathaniswa.
"
entertainment,"U-Ali Fazal wembula indawo yakhe yokujaha noVin Diesel ukhanseliwe ngoba ukufa kukaPaul Walker kushintshe Furious 7 U-Ali Fazal wenza i-debut yakhe yaseHollywood ejwayelekile ngeFurious 7, isigaba sesikhombisa kwi- Fast and Furious franchise.
"
entertainment,"UZoya Akhtar uthi abanye abadlali abasanda kwehla ku-The Archies 'badonsa' isikhathi sabo njengoba begxile ezinganeni ezinkanyezi: ""Abantu abazi ngisho namagama abo okuqala"" I-The Archies iphawula ukuqala kokulingisa kwendodakazi kaShah Rukh Khan uSuhana, umzukulu ka-Amitabh Bachchan u-Agastya nomlingisi uSridevi nomkhiqizi wefilimu uBoney Kapoor sikaKhushi.
"
entertainment,"USuhana Khan uhlanganyela ukuthi akakwazi 'ukumamatheka', uKhushi Kapoor uzibiza ngokuthi 'uzixwayisa ngokufika ngesikhathi' kwividiyo entsha ethi The Archies 'ukuhlangana-cute' Ividiyo entsha yabelana ngento eyodwa esingayazi ngeThe Archies gang - USuhana Khan, uKhushi Kapoor, u-Agasti Nanda, uDot, uVedang Raina noYuvraj Menda.
"
entertainment,"UVidyut Jammwal ujabulele ihlane ngosuku lokuzalwa kwakhe, ukhombe umalusi wendawo ngokuchofoza izithombe ze- nude; abalandeli bathi 'Umuntu vs zasendle empilweni yangempela' UVidyut Jammwal wagubha usuku lokuzalwa kwakhe ngokugubha ehlathini lapho ethathe khona isiphuzo esiqabulayo emfuleni.
"
entertainment,"UKajol ugubha iminyaka engama-22 kaKabhi Khushi Kabhie Gham: ""UKaran Johar ukhulelwe ngosuku lokuqala, ifilimu yi-screen debut ka-Aryan 'K3G, njengoba yaziwa kakhulu, ibinokuthi mhlawumbe ihlanganiswe kakhulu kwi-hindi cinema yakamuva i-Amitabh Bachchan, Jaya Bachchan, Shah Rukh Khan, Kajol, Hrithik Roshan noKareena Kapoor.
"
entertainment,"U Mani Ratnam uveza ukuthi kungani kwamthatha iminyaka engu-36 ukuba asebenzisane no Kamal Haasan: ""Ngaphandle kokuthi ube okungenani okuthile okuqinile...' U Mani Ratnam uchaze isizathu sokusebenzisana no Kamal Haasan for Thug Life ngemuva kwengxenye yeminyaka engu-36.
"
entertainment,"URashmika Mandanna wembula ukuthi uSandeep Reddy Vanga uthini ngesikhathi embuza izenzo zomlingisi wakhe uGitanjali: ""Emhlabeni ogcwele lonke udlame....'Umlingisi uRashmika Mandanna uchaze uGitanjali, umlingiswa wakhe e-Animal njengo 'ohlanzekile, ongokoqobo, ongahlanjululwanga, onamandla futhi ohlwini'.
"
entertainment,"Salaar vs Dunki kusengaphambili ibhokisi ihhovisi: Prabhas-starrer uhamba ngemuva ifilimu Shah Rukh Khan sika, uthengisa amathikithi 150,000 Prabhas-starrer Salaar vs Shah Rukh Khan sika Dunki ukubhuka kusengaphambili: I-Prashanth Neel directorial iqoqe ama-Rs 3.58 crore ngokubhuka kusengaphambili, kuyilapho i-SRK ifilimu isibalo ime ku-Rs 4.46 crore.
"
entertainment,"USunny Deol waphuma enkundleni yezemidlalo ngesikhathi se-Animal climax, uyavuma ukuthi unezinkinga zakhe ngefilimu eshaya amanzi: ""Ngesikhathi ngibona uBobby ebulawa...' USunny Deol uthe wayengeke akwazi ukubona umfowabo, uBobby Deol, ehlushwa kwifilimu i-Animal.
"
entertainment,"UDeepika Padukone uhamba e-Ahmedabad nomyeni wakhe u Ranveer Singh nobaba uPrakash Padukone ngaphambi kokugcina kweNdebe yoMhlaba, bheka UDepika Padukone, Ranveer Singh, Prakash Padukone, no-Ayushmann Khurrana phakathi kwabanye osaziwayo baseBollywood bazofeza ingxabano enkulu phakathi kweNdiya ne-Australia ngeSonto e-Ahmedabad.
"
entertainment,"UShah Rukh Khan uyinkanyezi enkulu yaseNdiya ka-IMDb ka-2023 njengoba iBollywood ibuyela emuva no-Alia Bhatt, UDeepika Padukone ukhipha uNayanthara Akshay Kumar uqedile ngaphezu kukaVajira Sethupathi, ngenkathi uTannaah Bhatia uqophe uKareena Kapoor ohlwini olulawulwa yizinkanyezi zaseBollywood.
"
entertainment,"U-Vajira Sethupathi uthi 'waphuphuthekiswe yinhliziyo' ngenkathi iSuper Deluxe ingakhethwanga njengokungena okusemthethweni kwama-Oscars aseNdiya ngenxa 'yezombusazwe' u-Vajira Sethupathi uzwakalise ukudumazeka kwakhe ngefilimu yakhe iSuper Deluxe elahlekelwa ithuba lokuba semthethweni kwa-Oscars aseNdiya ngo-2019, ngenjongo yokuya ku-Ranveer Singh-starrerGully Boy esikhundleni salokho.
"
entertainment,"""USandeep Reddy Vanga uyinguqulo yezentengiselwano kakhulu ka-A Anurag Kashyap ': URam Gopal Varma ubiza i-Animal ifilimu yokuqala kunazo zonke emlandweni wefilimu waseNdiya uRam Gopal Varma uthe uSandeep Reddy Vanga no-Anurag Kashyap banokuningi abafana ngakho.
"
entertainment,"'U-Ranbir Kapoor ucele ababambisene nabo ukuthi babikezele ukuthi i-Animal izodlala malini, u-Anil Kapoor uthe ama-Rs 350 cr': Umkhiqizi uPranay Reddy Vanga ekuphumeleleni kwehhovisi lefilimu UPranay Reddy Vanga uphinde waveza ukuthi ngaphambi kokukhishwa kwefilimu, u-Ranbir Kapoor, odlala indima ehola phambili ku-Animal, wacela ababambisene naye ukuthi babikezele ihhovisi lehhovisi lefayela.
"
entertainment,"Golden Globes 2024 ukuphakanyiswa: uhlu oluphelele 2024 Golden Globe ukuphakanyiswa: Ngenkathi Barbie Greta Gerwig sika uhola iphakethe nge ukuphakanyiswa eziyisishiyagalolunye, Christopher Nolan's Oppenheimer kuthola odonsa eziyisishiyagalombili.
"
entertainment,"I-Salaar Box Office Collection, Usuku 3: Ifilimu kaPrabhas ithola u-Rs 402 cr global gross, iphuca irekhodi likaJahu ukuthi libe ngowokuqala impelasonto ephezulu kakhulu ye-2023 Salaar Day 3 Box Office Collection: Ifilimu kaPrabhas yathola indawo yesithathu ku-Comscore Global Chart, idlula uDukhi kaShah Rukh Khan endaweni yesine.
"
entertainment,"USalman Khan ubuza abalandeli ukuthi bangaqhuma ama-crackers ezinkundleni zemidlalo yaseshashalazini, bathumele ubisi kuma-posters akhe: ""Uma ngiphuza, isisu sami sithinteka, futhi...' Engxoxweni yakhe yakamuva, u Salman Khan wabiza ukuphuma kwama-firecrackers ezinkundleni zemidlalo yaseTiger 3 ngokuthi ""akupholile.""Umlingisi wacela nabalandeli bakhe ukuthi bagweme ukuthela ubisi phezu kwamaphosta akhe.
"
entertainment,"Ukubuyekezwa kwezinsuku ezinhlanu zokuqala kwe-movie: Ithiphu elula kodwa efudumele yesikhwama ku-Before trilogy Ifilimu ethokozisayo ihlola ngokunethezeka impilo yowesifazane othandana nobudlelwano bezifiso zakhe nemicabango yakhe, Izinsuku Ezinhlanu Zokuqala nazo zisebenza njengesipho esifudumele ku-Before trilogy.
"
entertainment,"UShah Rukh Khan wavuma ukudlala kuMuna Bhai ngaphandle kokufunda umbhalo, wayesevele eqala ukukhipha ama-3 Idiots ngaphambi kokushiya uShah Rukh Khan wakhuluma ngobudlelwano bakhe obude no Rajkumar Hirani, futhi wembula ukuthi kungani engeke akwazi ukudlala kuMuna Bhai MBBS naku3 Idiots.
"
entertainment,"Umculi we-K-pop u-Aoora ungena endlini ka Salman Khan, uthi 'udil se desi' Umculi u-Aoora useke usethe ukufaka Salman Khan's Bigg Boss 17.
"
entertainment,"'Ngisakhala': UMadhu Chopra uyazisola ngokuthumela indodakazi uPriyanka Chopra esikoleni sokuzibamba, ubiza umlingisi ngokuthi 'ungumama ongesabi' Engxoxweni yakamuva, uMadhu Chopra wavula ngezisola ngesinye sezinqumo azenza ngenkathi ekhulisa uPriyanka Chopra.
"
entertainment,"I-KBC 15: U-Ishan Kishan wenza u-Amitabh Bachchan akhethe isihloko sefilimu ukuchaza unkosikazi uJaya Bachchan futhi awukwazi ukuphuthelwa impendulo. Bukela Ngosuku lukaKhisimusi, abadlali bebhola lika-Ishan Kishan noSmriti Mandhana bagcwalisa isihlalo esishisayo se-Amitabh Bachchan-ehostelwe iKaun Banega Crorepati 15.
"
entertainment,"U-Akshay Kumar usabela kokuthunyelwe okungokomzwelo kukaShikhar Dhawan mayelana nokuhlukaniswa nendodana: ""Akukho okubuhlungu kakhulu"" UShikhar Dhawan nomkakhe wangaphambili u-Ayesha Mukherjee bahlukana ngezindlela ngo-Okthoba, futhi sekuphele unyaka owodwa selokhu wabona indodana yakhe.
"
entertainment,"USean ""Diddy"" Combs usolwa ngeminyaka yokudlwengula nokuhlukunyezwa ngumculi uCassie ecaleni Cassie, manje oneminyaka engama-37, uthe uSean ""Diddy"" Combs, oneminyaka engama-54, waqala iphethini yokuhlukunyezwa ngokushesha nje lapho ubuhlobo babo benza.
"
entertainment,"I-trailer yezilo: URabir Kapoor uxosha uRashmika Mandanna ngokukhomba izingqinamba zikababa wakhe eSandeep Reddy Vanga's hyper-nobudlova Kabir Singh alandela i-trailer yezilo: URabik Kapoor uyizinkanyezi kumqondisi uSandeep Reddy Vanga's saga yobugebengu obunobudlova futhi ehlanganisa uRashmika Mandanna no-Anil Kapoor. Le filimu isethwe ukuthi ibhekane nehhovisi ibhokisi ne-Vicky Kaushal-starrer Sam Bahadur.
"
entertainment,"U-Ali Fazal ukhumbula ukusebenza kwifilimu 'eshisayo' noVikram Bhatt, uthi bekuyisono esisodwa somsebenzi wakhe: ""Kwakuyifilimu embi"" U-Ali Fazal ukhumbula ukusebenza kwifilimu 'embi' eyagcina iyifilimu 'esabekayo' nguVikram Bhatt.
"
